id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4810846544330810,M4yaqiaDM,5143114732,Ree_Choo,【基金】什么样的房子升值空间大？清华韩秀云教授说：首先要懂得看交通！//@Ree_Choo买房子要考虑2点：一是交通便利；二是价值洼地。#经济##bilibili##微博公开课##教育##快手##股票##财经##投资##科普大作战##涨知识##科普大作战##涨姿势##逻辑##思维##plog博主日记##校园##大学校园##校园#LRee_Choo的微博视频,,,Ree_Choo,"经济,bilibili,微博公开课,教育,快手,股票,财经,投资,科普大作战,涨知识,涨姿势,逻辑,思维,plog博主日记,校园,大学校园",0,0,0,2022-09-06 23:37,基金超话,,"http://f.video.weibocdn.com/u0/CNMweyZIgx07Z0Di1q9q01041200V3oR0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1665154515&ssig=aVj44dtaWR&KID=unistore,video",
4810840072789903,M4xZZbHMr,3846856893,山西SEM讲师-杨东东,航拍保德第三小学保德#旅行##校园#L山西SEM讲师-杨东东的微博视频,,,,"旅行,校园",0,0,0,2022-09-06 23:11,保德超话,,"http://f.video.weibocdn.com/o0/TuXJRmdWlx07Z0BxOeKc01041201FLuq0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1665154515&ssig=uXm%2BJBmIMC&KID=unistore,video",
4810837582415663,M4xVYa8qj,6030595643,lizzy梨,七七睡不着#校园##天秤座##dy:七七睡不着#hugmehugmeLlizzy梨的微博视频,,,,"校园,天秤座,dy:七七睡不着",0,1,0,2022-09-06 23:02,七七睡不着超话,,"http://f.video.weibocdn.com/u0/X0todtLMgx07Z0AQ4L2w0104120051me0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1665154515&ssig=Gr5x8iCwHa&KID=unistore,video",
4810836928109560,M4xUUy1Fm,5706542096,搞笑圈小青年,从校长的语气感觉得出来这校长挺自责的……#校园#L搞笑圈小青年的微博视频,,,,校园,0,0,1,2022-09-06 22:59,微博视频号,,"http://f.video.weibocdn.com/o0/P16uH44Jlx07Z0AEV3Es010412007NGK0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1665154515&ssig=B9cPQZ8x%2Fr&KID=unistore,video",
4810832607976333,M4xNWxt0x,2893838487,戴戴戴伟,浪一下#武汉##乘风破浪##乘风破浪的姐姐##校园#O网页链接,,,,"武汉,乘风破浪,乘风破浪的姐姐,校园",0,0,0,2022-09-06 22:42,微博视频号,,,
4810830308971465,M4xKeBDT3,7464945797,SunShareyou,“奔跑在炙热的青春里，风也并没有把我们吹散。”👧🏻：拉楚学妹📷：me#校园##青春##大理约拍##慈溪约拍##宁波约拍#写真,,大理·大理大学,,"校园,青春,大理约拍,慈溪约拍,宁波约拍",1,2,2,2022-09-06 22:33,iPhone客户端,"['https://wx2.sinaimg.cn/large/0089c9pzgy1h5k4wuwdfkj30sg23uax4.jpg', 'https://wx1.sinaimg.cn/large/0089c9pzgy1h5k53v3roqj30sg16ngv6.jpg', 'https://wx4.sinaimg.cn/large/0089c9pzgy1h5k4wxmnqxj30sg23vx2k.jpg', 'https://wx3.sinaimg.cn/large/0089c9pzgy1h5x9ac5t5ij32622w4u0x.jpg', 'https://wx2.sinaimg.cn/large/0089c9pzgy1h5ka14xmssj335s2dcu0y.jpg', 'https://wx4.sinaimg.cn/large/0089c9pzgy1h5k40aaiy1j327u2yhe82.jpg', 'https://wx4.sinaimg.cn/large/0089c9pzgy1h5x8fco998j335s2dc78f.jpg', 'https://wx4.sinaimg.cn/large/0089c9pzgy1h5ka1epvv5j326x2x8e82.jpg', 'https://wx3.sinaimg.cn/large/0089c9pzgy1h5k4wrmflfj327q2yb4qq.jpg']",,
4810827519756422,M4xFJEW5E,5081993602,DONGYANLIU,无关于执念无关于亏欠好起来了日常大学生#校园#,,武汉,,校园,0,1,2,2022-09-06 22:22,日常超话,"['https://wx4.sinaimg.cn/large/005xVwGKgy1h5x8x2vkdxj32c02c0k62.jpg', 'https://wx3.sinaimg.cn/large/005xVwGKgy1h5x8wswtqrj32c02c0npf.jpg', 'https://wx3.sinaimg.cn/large/005xVwGKgy1h5x8wys8fyj32c02c07wj.jpg', 'https://wx1.sinaimg.cn/large/005xVwGKgy1h5x8v7y1clj32c02c0b2b.jpg', 'https://wx2.sinaimg.cn/large/005xVwGKgy1h5x8ubzzvvj32c0340kjg.jpg', 'https://wx2.sinaimg.cn/large/005xVwGKgy1h5x8upgq3rj32c0340b2b.jpg', 'https://wx2.sinaimg.cn/large/005xVwGKgy1h5x8wog24nj32c0340x6q.jpg', 'https://wx3.sinaimg.cn/large/005xVwGKgy1h5x8uwht55j32c0340kjn.jpg', 'https://wx2.sinaimg.cn/large/005xVwGKgy1h5x8x8x3otj32c03407ml.jpg']",,
4810826920493064,M4xEM24gE,6049065308,咩羊晗,夕阳无限好，开学要趁早。#遇见美好##日常##校园##vlog##开心每一天#,,无锡·江南大学宜兴研究生院,,"遇见美好,日常,校园,vlog,开心每一天",0,3,4,2022-09-06 22:19,vivo S7e 5G,"['https://wx2.sinaimg.cn/large/006Bngduly1h5x8xcgxsxj31r0340tlt.jpg', 'https://wx3.sinaimg.cn/large/006Bngduly1h5x8xgfbjpj31r03404qq.jpg', 'https://wx2.sinaimg.cn/large/006Bngduly1h5x8xb064vj31r0340b29.jpg', 'https://wx2.sinaimg.cn/large/006Bngduly1h5x8xdwnp0j31r0340u0x.jpg', 'https://wx4.sinaimg.cn/large/006Bngduly1h5x8x7cxljj31r034016j.jpg', 'https://wx1.sinaimg.cn/large/006Bngduly1h5x8xkqfgsj31r03404qr.jpg', 'https://wx1.sinaimg.cn/large/006Bngduly1h5x8xj76qbj31qi340ats.jpg', 'https://wx3.sinaimg.cn/large/006Bngduly1h5x8xhlzm4j31r0340jv8.jpg', 'https://wx1.sinaimg.cn/large/006Bngduly1h5x8x8na1ij31r0340q76.jpg']",,
4810484215974944,M4oK1p4m4,6030595643,lizzy梨,七七睡不着#校园##dy:七七睡不着##天秤座#七七晚安Llizzy梨的微博视频,,,,"校园,dy:七七睡不着,天秤座",0,1,1,2022-09-05 23:37,七七睡不着超话,,"http://f.video.weibocdn.com/u0/m9dvolTYgx07YZ2pvcSc010412002qTI0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1665154529&ssig=TmnY%2B%2Bdcyg&KID=unistore,video",
4810473529156382,M4osMCpZA,7212306284,V-y星星,#校园##隔离日记#今天在寝室隔离第二天，真的无聊啊我们制作扑克牌，哈哈就玩几盘，今天男寝有被没收，好吧，安生点。又受鸡汤了，班主任向我们阐述要学习。重点是要学习，不能长时间#摆烂#不要摆烂哦。,,,,"校园,隔离日记,摆烂",0,0,0,2022-09-05 22:55,HUAWEI nova手机,"['https://wx1.sinaimg.cn/large/007S66kIly1h5w4d4my55j31hc0u0dqn.jpg', 'https://wx2.sinaimg.cn/large/007S66kIly1h5w481gniej31430u0jtv.jpg', 'https://wx3.sinaimg.cn/large/007S66kIly1h5w4825xawj31430u0wfu.jpg']",,
4810466339330934,M4ohbD9oW,5537040481,YEYUANJINGYYJ,#校园#,,,,校园,0,0,5,2022-09-05 22:26,vivo X60 蔡司影像,"['https://wx1.sinaimg.cn/large/0062IRaxly1h5w3j3uodhj337k2eo17p.jpg', 'https://wx4.sinaimg.cn/large/0062IRaxly1h5w3j1jy71j337k2eob2a.jpg', 'https://wx3.sinaimg.cn/large/0062IRaxly1h5w3j2vtw2j337k2eokjm.jpg']",,
4810456462004544,M4o1g8ptm,3672707765,先锋故事文宣,#中华慈善日#平凡先锋温暖而行#校园##河南捐款#@河南先锋教育@郑州市教育局L先锋故事文宣的微博视频,,,"河南先锋教育,郑州市教育局","中华慈善日,校园,河南捐款",0,0,1,2022-09-05 21:47,微博视频号,,"http://f.video.weibocdn.com/o0/RYSTwlfelx07YYUPYaWI01041200exm40E010.mp4?label=mp4_hd&template=640x368.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1665154529&ssig=BzxGP5ExU2&KID=unistore,video",
4810452855162201,M4nVrlEVj,7242572448,别看我只是一只羊aaa,日常“一些些要发霉的日常啦”#疫情##网课##校园##高三##随手拍#,,,,"疫情,网课,校园,高三,随手拍",0,0,0,2022-09-05 21:33,日常超话,"['https://wx3.sinaimg.cn/large/007U95WEly1h5w1z0a5dxj31400u0134.jpg', 'https://wx1.sinaimg.cn/large/007U95WEly1h5w1yzz1f3j325c1eudjd.jpg', 'https://wx3.sinaimg.cn/large/007U95WEly1h5w1yuhcztj31400u0k2d.jpg', 'https://wx4.sinaimg.cn/large/007U95WEly1h5w1yuw7bvj31ba0zgdqg.jpg', 'https://wx4.sinaimg.cn/large/007U95WEly1h5w1yv5xkkj31400u0gsl.jpg', 'https://wx1.sinaimg.cn/large/007U95WEly1h5w1yvgh6wj31400u0wlg.jpg', 'https://wx1.sinaimg.cn/large/007U95WEly1h5w1ywpkkjj32qk21w7wi.jpg', 'https://wx4.sinaimg.cn/large/007U95WEly1h5w1yy2spjj32qk21w1ky.jpg', 'https://wx2.sinaimg.cn/large/007U95WEly1h5w1yz8kidj31400u0do0.jpg']",,
4810450367156280,M4nRqu1FS,6475481497,欲山河之,公司没信，挺想回学校的#苹果原相机live#秋天##校园#,,沈阳,,苹果原相机 live,0,3,3,2022-09-05 21:23,iPhone客户端,"['https://wx3.sinaimg.cn/large/0074esxXly1h5w1j05o6gj31sc2ds7wh.jpg', 'https://wx4.sinaimg.cn/large/0074esxXly1h5w1j1jue5j31sc2dse81.jpg', 'https://wx4.sinaimg.cn/large/0074esxXly1h5w1j3smaoj32c0340b2a.jpg', 'https://wx1.sinaimg.cn/large/0074esxXly1h5w1j89vp4j32c0340hdw.jpg', 'https://wx4.sinaimg.cn/large/0074esxXly1h5w1jail1cj32c0340e84.jpg', 'https://wx3.sinaimg.cn/large/0074esxXly1h5w1jcv5msj32c03407wj.jpg', 'https://wx1.sinaimg.cn/large/0074esxXly1h5w1jeo2p3j33402c0e81.jpg', 'https://wx4.sinaimg.cn/large/0074esxXly1h5w1jgriq0j31sc2dsb29.jpg', 'https://wx4.sinaimg.cn/large/0074esxXly1h5w1jifqlwj33402c0hdt.jpg']",,
4810445573850803,M4nJHg9LJ,6231964291,神明少女nuo,来上学喽#校园#L神明少女nuo的微博视频,,,,校园,0,0,1,2022-09-05 21:04,iPhone客户端,,"http://f.video.weibocdn.com/o0/jDqDa4kZlx07YYRSJypa0104120082oz0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1665154529&ssig=4WyVbxUg5E&KID=unistore,video",
4810433515492488,M4nqfn2Qw,6186697058,北山溪里的捉鱼少年,#校园#,,,,校园,0,0,3,2022-09-05 20:16,iPhone客户端,"['https://wx4.sinaimg.cn/large/006KGKwqgy1h5vzpmz156j313u0tun1k.jpg', 'https://wx4.sinaimg.cn/large/006KGKwqgy1h5vzq0j7yrj31400u0135.jpg', 'https://wx1.sinaimg.cn/large/006KGKwqgy1h5vzq7w8c5j30tu13ujy8.jpg']",,
4810432467175008,M4noyu6xW,7464945797,SunShareyou,🎬客片分享“山高海阔爱意随风飘荡”#校园##情侣##大理约拍##慈溪约拍##宁波约拍#写真,,大理·大理大学,,"校园,情侣,大理约拍,慈溪约拍,宁波约拍",0,0,2,2022-09-05 20:12,写真超话,"['https://wx4.sinaimg.cn/large/0089c9pzly1h5vxc8obozj32s0234hdu.jpg', 'https://wx4.sinaimg.cn/large/0089c9pzly1h5vxdz4k91j32592uuhdu.jpg', 'https://wx3.sinaimg.cn/large/0089c9pzly1h5vxc5tuwpj32302s0hdu.jpg', 'https://wx3.sinaimg.cn/large/0089c9pzly1h5vxedjaz3j30sg1n7dx1.jpg', 'https://wx4.sinaimg.cn/large/0089c9pzly1h5vxcgeey7j32bt33rjvy.jpg', 'https://wx4.sinaimg.cn/large/0089c9pzly1h5vxe6d5ycj323o2sr4qq.jpg', 'https://wx4.sinaimg.cn/large/0089c9pzly1h5vxfa1bh5j30sg1n8kca.jpg', 'https://wx3.sinaimg.cn/large/0089c9pzly1h5vxctrjvrj331z2ak79q.jpg', 'https://wx4.sinaimg.cn/large/0089c9pzly1h5vxcmseq8j32rk22r433.jpg']",,
4810429052228005,M4nj39lBz,6459728706,德惠市第四中学,德惠第四中学#德惠市第四中学#云雾终会散开的开学见#学生党##校园#L德惠市第四中学的微博视频,,德惠·德惠四中,,"德惠市第四中学, 学生党 ,校园",0,0,7,2022-09-05 19:58,德惠第四中学超话,,"http://f.video.weibocdn.com/o0/EJnnzk6ulx07YYNn8oTu01041200nnW40E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1665154529&ssig=%2FYXRUlzv1k&KID=unistore,video",
4810127083308016,M4fs0dSz6,1370949340,nihiyu丨OOTD,快团团☝️独家渠道vm新品丨visualmood瑜伽服、裸感裤，向山林旷野出发🏕于山野发现自然初心，将运动续写自由浪漫的假日格调✌️#好物分享##校园生活##上海大学##大学生活##大学生##大学生活##学生党##时尚穿搭##穿搭##今天穿什么##OOTD##每日穿搭##穿搭分享##穿搭分享##潮流生活##时尚设计##购物分享##平价好物种草##今日穿搭##浙江大学##西安交通大学##穿搭技巧##明星时尚##平价穿搭#大学生#研究生##大学生穿搭##春季出街look##春季穿搭##夏季穿搭##夏日穿搭##校园穿搭##校园##校园穿搭pk大赛##半裙的花式穿法#OOTD穿搭时尚#春夏穿搭##爱豆春夏穿搭大赏##春夏穿什么##不重样的春夏穿搭技巧##平价好物种草##平价好物推荐##outfit##wear_outfit##andyou##小众设计师品牌##visualmood##泳衣##瑜珈日志##瑜伽打卡##瑜珈服##瑜伽服##裸感裤##发带##发饰##头饰##打底裤#,,,,"好物分享,校园生活,上海大学,大学生活,大学生,学生党,时尚穿搭,穿搭,今天穿什么,OOTD,每日穿搭,穿搭分享,潮流生活,时尚设计,购物分享,平价好物种草,今日穿搭,浙江大学,西安交通大学,穿搭技巧,明星时尚,平价穿搭,研究生,大学生穿搭,春季出街look,春季穿搭,夏季穿搭,夏日穿搭,校园穿搭,校园,校园穿搭pk大赛,半裙的花式穿法,春夏穿搭,爱豆春夏穿搭大赏,春夏穿什么,不重样的春夏穿搭技巧,平价好物推荐,outfit,wear_outfit,and you,小众设计师品牌,visualmood,泳衣,瑜珈日志,瑜伽打卡,瑜珈服,瑜伽服,裸感裤,发带,发饰,头饰,打底裤",0,1,0,2022-09-04 23:58,快团团超话,['https://wx2.sinaimg.cn/large/51b706dcgy1h5v0khd59cj20hi0sjdh7.jpg'],,
